job_id	entity_id	conformation	seed	job_hash
CANDIDATE_V29_GEN__C0411__966AFC5FD867AF2C_9e6y_s917_d8beaddb32b4	V29_GEN__C0411__966AFC5FD867AF2C	9e6y	917	d8beaddb32b418ba9105e8a49c55a6e33550d0495317e7e61018578a422313c6
CANDIDATE_V29_GEN__C0409__5348A3EF3476E100_8x6b_s917_d8bff116d7e4	V29_GEN__C0409__5348A3EF3476E100	8x6b	917	d8bff116d7e4d5861d6ed94ed055e7cbd84f988264ef05ff54a7b311422f0b8e
CANDIDATE_V29_GEN__C0065__47DBE42C3AD691E8_8x6b_s917_d8c533e563e9	V29_GEN__C0065__47DBE42C3AD691E8	8x6b	917	d8c533e563e9dd2d4a039bc866753c8aa1c2a57eb1a41ebfce9a8ac4a5daca6d
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00449__A_CENTER__H1H3__B06__M00_9e6y_s917_d8c765e0381a	V29_RF__RFV1__PLDNANO_VHH_00449__A_CENTER__H1H3__B06__M00	9e6y	917	d8c765e0381a1c32a7014af7f5416776e4003ea22f742d85c85faada5b67d5b6
CANDIDATE_V29_GEN__C0409__517975049F2815D7_8x6b_s3253_d8cb567e6cf4	V29_GEN__C0409__517975049F2815D7	8x6b	3253	d8cb567e6cf443391511195d5f59b65905bb845ecde35f28465be1fe2429e1d2
CANDIDATE_V29_GEN__C0086__7199E9D7E2D70D5D_8x6b_s917_d8d2ac282cc6	V29_GEN__C0086__7199E9D7E2D70D5D	8x6b	917	d8d2ac282cc6111d672a4ff5a1a6ac5a4cf6d57677b9862a1551fed07dc145aa
CANDIDATE_V29_GEN__C0518__44B27FA3FB869F54_8x6b_s1931_d8d89faaf895	V29_GEN__C0518__44B27FA3FB869F54	8x6b	1931	d8d89faaf8954d9877c55fe4c4b06d5ca1798537ffc1281346c831d529a4681c
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00371__A_CENTER__H1H3__B07__M00_9e6y_s1931_d8df9f07e75d	V29_RF__RFV1__PLDNANO_VHH_00371__A_CENTER__H1H3__B07__M00	9e6y	1931	d8df9f07e75d80a4e8df3c4239afbb4216dbccecd448b02653d84b009431034f
CANDIDATE_V29_GEN__C0195__71A501CDE4B6777B_9e6y_s917_d8e2ca5488c4	V29_GEN__C0195__71A501CDE4B6777B	9e6y	917	d8e2ca5488c4502fbda3ef911932af68ecc73e4857ed1151546c5f966b55c727
CANDIDATE_V29_GEN__C0147__5A8E20A1A742A958_9e6y_s1931_d8e41c5e3e9b	V29_GEN__C0147__5A8E20A1A742A958	9e6y	1931	d8e41c5e3e9b406083a35793ccc7055239ba6bbe92d14942601b236be59e4780
CANDIDATE_V29_GEN__C0210__58E28A69DA2FA027_9e6y_s917_d8ed86c42135	V29_GEN__C0210__58E28A69DA2FA027	9e6y	917	d8ed86c421355190a00719e91f6610b51cf1058d52577027da85daa329750fb6
CANDIDATE_V29_GEN__C0030__8AB35049092AE962_8x6b_s917_d8eece28de2f	V29_GEN__C0030__8AB35049092AE962	8x6b	917	d8eece28de2fc5f22cadd26e21fb4a4e948c4ad767aeccc76557d0d55aa9a617
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00197__A_CENTER__H3__B03__M01_8x6b_s917_d8f142b22e5f	V29_RF__RFV1__PLDNANO_VHH_00197__A_CENTER__H3__B03__M01	8x6b	917	d8f142b22e5f15dc110ff60fc34d710882171ebd3b50baf6cd48741aea846a27
CANDIDATE_V29_GEN__C0086__E137357DA15FEA03_9e6y_s1931_d8f475014680	V29_GEN__C0086__E137357DA15FEA03	9e6y	1931	d8f4750146803d5586ea72aa922cecc6ca640197234724b7c3d2eb1a265f4939
CANDIDATE_V29_GEN__C0113__952DC3B05CDFA5B2_8x6b_s917_d8fe360df462	V29_GEN__C0113__952DC3B05CDFA5B2	8x6b	917	d8fe360df4625a0ef196c5c5f26d5e2b652a516d9f4f6bb5dc55eb4fc6e4eeeb
CANDIDATE_V29_GEN__C0248__BCCBFD737A40BA7B_9e6y_s917_d902422bf892	V29_GEN__C0248__BCCBFD737A40BA7B	9e6y	917	d902422bf8924b6b688c988f00cf5a09f8b827e7e25c0e60b236913703c95ef7
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B11__M02_8x6b_s917_d908c9a17d26	V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B11__M02	8x6b	917	d908c9a17d2692cad05dff2ccbaf9cc70302d19a1399128e6afca4d55bfcb2af
CANDIDATE_V29_GEN__C0048__840130FC3F943C09_9e6y_s917_d911b0f4ad58	V29_GEN__C0048__840130FC3F943C09	9e6y	917	d911b0f4ad58213798ff5df2c08653b7757eb10bdc94cf58ca1ba810d75f5161
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B05__M01_8x6b_s917_d91fff7927fd	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B05__M01	8x6b	917	d91fff7927fdaf429b313b0fa9a44d24d92bd4552c6093ca3d275774fc429c71
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B07__M00_8x6b_s3253_d923590da324	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B07__M00	8x6b	3253	d923590da324fe0d60c357e90216797db08deb6612d3464589aa7184bb0b8575
CANDIDATE_V29_GEN__C0145__92974A990CCF7516_9e6y_s917_d928192aecbc	V29_GEN__C0145__92974A990CCF7516	9e6y	917	d928192aecbc4ba65ed24e6b2b015785d29a6bf2559b068495dadd2393a26948
CANDIDATE_V29_GEN__C0106__059DE8712F36762A_8x6b_s917_d929097d9bd1	V29_GEN__C0106__059DE8712F36762A	8x6b	917	d929097d9bd17e793fed62572d35657f83b868f031fa55650aee3bb0005d3252
CANDIDATE_V29_GEN__C0001__5FFA9D90F84C3ED3_8x6b_s917_d92a5869c4f8	V29_GEN__C0001__5FFA9D90F84C3ED3	8x6b	917	d92a5869c4f896f3d8ae048c8331a033aac95d15918764fc5c46f165664432df
CANDIDATE_V29_GEN__C0079__ECB44CFC929EE26C_8x6b_s1931_d9315ace5c96	V29_GEN__C0079__ECB44CFC929EE26C	8x6b	1931	d9315ace5c96fc1139f38cc117030528006f62415a5b193bc3def02fc628907a
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00171__B_LOWER__H3__B10__M02_9e6y_s917_d93981955474	V29_RF__RFV1__PLDNANO_VHH_00171__B_LOWER__H3__B10__M02	9e6y	917	d93981955474d0be03827a324ad6604cfc4cc28cb9c1055b43f59b397c7e3c41
CANDIDATE_V29_GEN__C0075__DD6D3BEF623CAA72_8x6b_s917_d93cb74f6f20	V29_GEN__C0075__DD6D3BEF623CAA72	8x6b	917	d93cb74f6f201791b993e4332ddf8ec5bbbb4f307d658bf85ed9bd6b9f81a273
CANDIDATE_V29_GEN__C0125__870934652D3E1705_9e6y_s917_d93fe2339f74	V29_GEN__C0125__870934652D3E1705	9e6y	917	d93fe2339f74518c4745f3a7dd2fac33a8ea27c126786d8fd2c286616d39f586
CANDIDATE_V29_GEN__C0502__F1F62350C9E7736F_8x6b_s1931_d94cfc79a994	V29_GEN__C0502__F1F62350C9E7736F	8x6b	1931	d94cfc79a994b6cc3e3a4e09da1be90157e7adaaff2c85fa366527e6e79cd647
CANDIDATE_V29_GEN__C0144__A5197CB8E5C780B0_8x6b_s917_d94d77b05e1f	V29_GEN__C0144__A5197CB8E5C780B0	8x6b	917	d94d77b05e1fd943167c82318f458b0377ccc7195f06e3cfa3da69a7f1ad6bb6
CANDIDATE_V29_GEN__C0102__73A8CF5277B4C328_8x6b_s917_d9575a48b746	V29_GEN__C0102__73A8CF5277B4C328	8x6b	917	d9575a48b746f14c8824ab36897e05780a5c3ff322a58a84d76b45ddd8ea6079
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B08__M00_9e6y_s917_d957aff2905a	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B08__M00	9e6y	917	d957aff2905a2e0af82e109616bedb5430c3b63e393625660faffe83bc31ee98
CANDIDATE_V29_GEN__C0079__4AE34E139D3E6A63_9e6y_s917_d95912672fde	V29_GEN__C0079__4AE34E139D3E6A63	9e6y	917	d95912672fde54b0d291b1324cffbb42c58acc9a803f2bbfcd15adca99559dc9
CANDIDATE_V29_GEN__C0076__2B157ECDD68F23A1_8x6b_s1931_d95c748b4b8d	V29_GEN__C0076__2B157ECDD68F23A1	8x6b	1931	d95c748b4b8d758398f79c99d44d6a41c55105429071cc4a1b4977a59de9211e
CANDIDATE_V29_GEN__C0171__868B3DA61AB189A4_9e6y_s917_d967e5e70104	V29_GEN__C0171__868B3DA61AB189A4	9e6y	917	d967e5e701040f837ea724f4b82c5a9a5bcb4e9e0059e1c83475cb491b753934
CANDIDATE_V29_GEN__C0030__281B7781780DA535_8x6b_s1931_d969d66a84cf	V29_GEN__C0030__281B7781780DA535	8x6b	1931	d969d66a84cf3f2a3bc4e2804c5986d47dc2d3f91b99078a1a5d9ecf57f72ed6
CANDIDATE_V29_GEN__C0219__6CDB3C62CF15C991_8x6b_s917_d96bfc32d280	V29_GEN__C0219__6CDB3C62CF15C991	8x6b	917	d96bfc32d280ed170e5651eeff29403e0b327d699127cec3306158dc902260ba
CANDIDATE_V29_GEN__C0054__0C2A4B1EB39912A7_9e6y_s917_d96e595e2cf0	V29_GEN__C0054__0C2A4B1EB39912A7	9e6y	917	d96e595e2cf00af17096e14b481c5f3bc00c93daccbab29c79fdb2645b51c95e
CANDIDATE_V29_GEN__C0048__11D72D284082388F_8x6b_s917_d9732e54739e	V29_GEN__C0048__11D72D284082388F	8x6b	917	d9732e54739e948edead1a5059d1c6ad13aa8a9bb2eea950fb73f66e6e7719d6
CANDIDATE_V29_GEN__C0054__4DB425B7F3C4997E_8x6b_s917_d9853bf0535a	V29_GEN__C0054__4DB425B7F3C4997E	8x6b	917	d9853bf0535adfb86840ad7fe26574ce2e5d9165bfba4bcafd7bd84fbd647585
CANDIDATE_V29_GEN__C0030__1F001DAF7C9FD839_9e6y_s917_d987a92eeb2f	V29_GEN__C0030__1F001DAF7C9FD839	9e6y	917	d987a92eeb2fecfd8309215fc0d853e87dd53f66604febea3fc3ac20959fb541
CANDIDATE_V29_GEN__C0076__A6690DFB06ED54EA_9e6y_s917_d98d04693c23	V29_GEN__C0076__A6690DFB06ED54EA	9e6y	917	d98d04693c234f4ccd57c89907ed75e3bad8d46749e689b0ca0cd08cf2ea6a73
CANDIDATE_V29_GEN__C0075__CD4D8C4337D9B592_8x6b_s3253_d98f9061b2cd	V29_GEN__C0075__CD4D8C4337D9B592	8x6b	3253	d98f9061b2cd3d2d92e425a7ee8b0c463f263ba391b524f76d2d34c12557e2cc
CANDIDATE_V29_GEN__C0136__9882B27436235D5F_9e6y_s917_d99543e27b60	V29_GEN__C0136__9882B27436235D5F	9e6y	917	d99543e27b60d776d6d51fd1f0b347e77ac7300e2b1b5c078c2116da66464e02
CANDIDATE_V29_GEN__C0173__40EBC492E490920C_9e6y_s1931_d99e179fcf1f	V29_GEN__C0173__40EBC492E490920C	9e6y	1931	d99e179fcf1fe4c7bfaae60fc11d7d537fe5474e1e461db75d45db7773349a9c
CANDIDATE_V29_GEN__C0196__B987F86B0644967E_8x6b_s917_d9a1bbe65aa7	V29_GEN__C0196__B987F86B0644967E	8x6b	917	d9a1bbe65aa7a9dddca7b26e59394a99e1d34f47af1f2ee8e355351485638593
CANDIDATE_V29_GEN__C0324__31B9A261631284B5_8x6b_s917_d9a2b6e41d70	V29_GEN__C0324__31B9A261631284B5	8x6b	917	d9a2b6e41d70b9cbf9bd55ff10f4fe6524bc5f53ead9bad991b02de1938272a2
CANDIDATE_V29_GEN__C0119__8CF6963FAF28F9BD_9e6y_s917_d9ab2c9fe3f7	V29_GEN__C0119__8CF6963FAF28F9BD	9e6y	917	d9ab2c9fe3f717ae6fb91f3151a97c019fab394eb8703e85a1a6427d83395f7b
CANDIDATE_V29_GEN__C0183__6E37274BACA39EC2_9e6y_s917_d9aebecbc658	V29_GEN__C0183__6E37274BACA39EC2	9e6y	917	d9aebecbc65826cec1eb7bd6610f0c7828d9ebd0d1b445f38f0dfff9a5b82f82
CANDIDATE_V29_GEN__C0146__A83394CC1FD21160_9e6y_s1931_d9b39ff84e2d	V29_GEN__C0146__A83394CC1FD21160	9e6y	1931	d9b39ff84e2d992ed8415be4dba66b983ba77ba35943d415b4a1c69370cbce0e
CANDIDATE_V29_GEN__C0054__A0BBB37D55D358FB_9e6y_s3253_d9b718a319ed	V29_GEN__C0054__A0BBB37D55D358FB	9e6y	3253	d9b718a319edf26318ad66d44185fdbb3847d7a72f9887dcfe15b708771bee46
CANDIDATE_V29_GEN__C0409__329873234970EC08_9e6y_s1931_d9bd028d21bf	V29_GEN__C0409__329873234970EC08	9e6y	1931	d9bd028d21bfa390cdfa3e3b4abbde0d5d3d10cd575cc4b76e4260e2bc5af604
CANDIDATE_V29_GEN__C0052__57D0226431A27C43_8x6b_s917_d9c193f91cf9	V29_GEN__C0052__57D0226431A27C43	8x6b	917	d9c193f91cf9e9e360e9f1acd7bba6c75cdf997d2a205bc284907d4c273c75e8
CANDIDATE_V29_GEN__C0030__6EEA7AB1EA887603_9e6y_s3253_d9ce53445131	V29_GEN__C0030__6EEA7AB1EA887603	9e6y	3253	d9ce5344513147e26fc4839273acfccdd152f0177a36a59dfca1ccd4acb8ae6e
CANDIDATE_V29_GEN__C0007__DAAA8C6B795E5440_9e6y_s917_d9d2d17c4f67	V29_GEN__C0007__DAAA8C6B795E5440	9e6y	917	d9d2d17c4f679eed4aa497564b53c099383b3c4c904ad5a41a24c3de10506e31
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00515__B_LOWER__H3__B09__M02_8x6b_s1931_d9d705f26157	V29_RF__RFV1__PLDNANO_VHH_00515__B_LOWER__H3__B09__M02	8x6b	1931	d9d705f26157965c8445d1290e7845f2ff8912467a1974c0f5c86a4dbdb992dd
CANDIDATE_V29_GEN__C0144__25B9AF022C7CC4EF_8x6b_s917_d9dc6b684298	V29_GEN__C0144__25B9AF022C7CC4EF	8x6b	917	d9dc6b6842985bc2b9adc3bde357460a6d6cf61428888869fdfe9e5384fa70ad
CANDIDATE_V29_GEN__C0504__58F07D4580077D7C_8x6b_s1931_d9de64cc82ef	V29_GEN__C0504__58F07D4580077D7C	8x6b	1931	d9de64cc82efcc3e69bc9f3bb253337971ff63023cb3ba87676fc27f2760f47d
CANDIDATE_V29_GEN__C0360__6AFB9FBBBB5348A8_9e6y_s917_d9e1f90a14c2	V29_GEN__C0360__6AFB9FBBBB5348A8	9e6y	917	d9e1f90a14c2790aac1e5745f10255c09a8e296f336ea68adfce7bf221cac769
CANDIDATE_V29_GEN__C0147__F446DD5284C6C8E3_8x6b_s917_d9f3d77bbee3	V29_GEN__C0147__F446DD5284C6C8E3	8x6b	917	d9f3d77bbee3ce969cf487787e06688e89c58dff01575dfed143c5f99939968f
CANDIDATE_V29_GEN__C0079__BC1F855A884647CA_9e6y_s917_d9f5d8f0006e	V29_GEN__C0079__BC1F855A884647CA	9e6y	917	d9f5d8f0006ed9948864eba104b5c8a4f6250a1c83bd298371e1f991c11f3a8b
CANDIDATE_V29_GEN__C0102__93F2071A51809AD2_8x6b_s917_d9fa848cf830	V29_GEN__C0102__93F2071A51809AD2	8x6b	917	d9fa848cf830d5a266bf0d18f3b87056840f6ee5cadc66304c313fdc0fcff3e2
CANDIDATE_V29_GEN__C0138__56F06EEB10215544_9e6y_s917_da00c7d891d3	V29_GEN__C0138__56F06EEB10215544	9e6y	917	da00c7d891d3c7f11e0c186158f6575dc4779ad343695604c8cea29fc676d6b8
CANDIDATE_V29_GEN__C0502__DF2C7C94C888C61A_9e6y_s1931_da049ed0a329	V29_GEN__C0502__DF2C7C94C888C61A	9e6y	1931	da049ed0a32973afcbdf3678f2d2c1f052cc309906b9075a4b0e6f0ed2899748
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00464__B_LOWER__H1H3__B07__M02_8x6b_s1931_da0e25757c94	V29_RF__RFV1__PLDNANO_VHH_00464__B_LOWER__H1H3__B07__M02	8x6b	1931	da0e25757c947d978cb167c75e4444d26afbc21c1d98773e9d9f48fc8ea0b92b
CANDIDATE_V29_GEN__C0115__A699E9A0D2D7DDF1_8x6b_s917_da115e36757e	V29_GEN__C0115__A699E9A0D2D7DDF1	8x6b	917	da115e36757ee73e4fc6d022275dc9939acead52358b634d786079675f72a165
CANDIDATE_V29_GEN__C0183__2E4E168205A5BD2A_9e6y_s1931_da1aa64de948	V29_GEN__C0183__2E4E168205A5BD2A	9e6y	1931	da1aa64de948aeb0194e856d2bf8dc348684ed2a4f47487d69bdc6c1daeb609b
CANDIDATE_V29_GEN__C0509__FD469BE042AC6A10_8x6b_s917_da1e9ac962a7	V29_GEN__C0509__FD469BE042AC6A10	8x6b	917	da1e9ac962a756d6e0739f413c5bfda5117b2a00a5da2c6c197e150a0c3dc3b5
CANDIDATE_V29_GEN__C0518__DE074B28B1C54127_9e6y_s917_da23d78cb986	V29_GEN__C0518__DE074B28B1C54127	9e6y	917	da23d78cb986f742613cb48a2fa2c105e47b3d88884576ac9e31b9bdc6777c62
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B07__M00_8x6b_s1931_da2877fb3b03	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B07__M00	8x6b	1931	da2877fb3b03ce2b8f36fd79f8eb88965c527d15ef341c6c67ee3924546382b3
CANDIDATE_V29_GEN__C0311__0917257662E14EA2_8x6b_s3253_da2e2cf1a7eb	V29_GEN__C0311__0917257662E14EA2	8x6b	3253	da2e2cf1a7eb3297a57b9cc56ef28a08bf19cde91ae34ca397ec49fe1091e6e7
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00895__C_CROSS__H3__B08__M01_9e6y_s1931_da34fb788b7f	V29_RF__RFV1__PLDNANO_VHH_00895__C_CROSS__H3__B08__M01	9e6y	1931	da34fb788b7f0f38aef602714288100e8e83f639cab20518c9a43f37a3f6cd38
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00515__C_CROSS__H3__B03__M01_8x6b_s917_da41315db881	V29_RF__RFV1__PLDNANO_VHH_00515__C_CROSS__H3__B03__M01	8x6b	917	da41315db88116bcbeea2a80bd20dabe6a3bc98f8fac75808c91028a25cf93e8
CANDIDATE_V29_GEN__C0527__DFDFD8C1D21C0F1F_8x6b_s3253_da470f77406e	V29_GEN__C0527__DFDFD8C1D21C0F1F	8x6b	3253	da470f77406eb1bc09a7ac8c435d455ee6dbcb9a073169ae40429f88bf9b5c85
CANDIDATE_V29_GEN__C0001__70DA359C8D95FADD_9e6y_s1931_da4c896304cc	V29_GEN__C0001__70DA359C8D95FADD	9e6y	1931	da4c896304cc7d8125a426bda430def060732376f7180e8d6392d45e4c923078
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00623__C_CROSS__H3__B10__M00_9e6y_s917_da4ef92171a0	V29_RF__RFV1__PLDNANO_VHH_00623__C_CROSS__H3__B10__M00	9e6y	917	da4ef92171a0dc9cb641920ccf63cff63f27635292a80eb730eefb9503cd57d9
CANDIDATE_V29_GEN__C0196__4280D67869F9FD98_8x6b_s1931_da5524e608d0	V29_GEN__C0196__4280D67869F9FD98	8x6b	1931	da5524e608d0e5f0107b5ace353ace953e110108d3a46d8cce7c0597f362772f
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00921__C_CROSS__H1H3__B05__M02_8x6b_s917_da55d923b39b	V29_RF__RFV1__PLDNANO_VHH_00921__C_CROSS__H1H3__B05__M02	8x6b	917	da55d923b39be069bc750615a827b9e2d96c71835e299825007f2396fc63bf39
CANDIDATE_V29_GEN__C0299__3550815DD8645305_9e6y_s1931_da56ee92f81d	V29_GEN__C0299__3550815DD8645305	9e6y	1931	da56ee92f81d7c84482dae0e564cbe6cee86e37c35fbac8518a6d85baa609859
CANDIDATE_V29_GEN__C0183__85CAF1923759F3CE_8x6b_s917_da5d07f4de5b	V29_GEN__C0183__85CAF1923759F3CE	8x6b	917	da5d07f4de5b28d02546b52f47b440a2c7c11e139fa9c77a8c9406d27c920b27
CANDIDATE_V29_GEN__C0533__A40ED8A496704EC5_8x6b_s917_da626a3c453c	V29_GEN__C0533__A40ED8A496704EC5	8x6b	917	da626a3c453ca0cfd9dbced79ba3f4b2357b9abafc57a31a22167e20be45cb12
CANDIDATE_V29_GEN__C0146__2A45C88D8AC52F33_9e6y_s917_da689291c4e9	V29_GEN__C0146__2A45C88D8AC52F33	9e6y	917	da689291c4e97690264372168470c35b751ce2e1ed68f1ae4de8501ddcd8ca4f
CANDIDATE_V29_GEN__C0150__2F3BF6501B871274_8x6b_s917_da6dd5ecdace	V29_GEN__C0150__2F3BF6501B871274	8x6b	917	da6dd5ecdace7ce949640e672fb630db14bd933606ef723b2994defa68723377
CANDIDATE_V29_GEN__C0283__4FD0A32983D97767_9e6y_s3253_da700232da33	V29_GEN__C0283__4FD0A32983D97767	9e6y	3253	da700232da3375a3867be4092332dafcc4e1f06852708e9cab428a7d0604bb3a
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00882__C_CROSS__H1H3__B02__M02_9e6y_s917_da72a4577758	V29_RF__RFV1__PLDNANO_VHH_00882__C_CROSS__H1H3__B02__M02	9e6y	917	da72a45777585a5f2e29b883f7211c54271e6240a6019ed27db3c1eb05e35c12
CANDIDATE_V29_GEN__C0076__BA544AA00578DF3C_9e6y_s3253_da76cbbfc3b2	V29_GEN__C0076__BA544AA00578DF3C	9e6y	3253	da76cbbfc3b29ccffe48555e9abfc4aab676b0b3da305cfb4fc8a62c6a150268
CANDIDATE_V29_GEN__C0139__1C214598B80C01F6_9e6y_s917_da7b9ae45a4f	V29_GEN__C0139__1C214598B80C01F6	9e6y	917	da7b9ae45a4ffef080468773f5ffb325727029f236a0ac8235c798fdf308a163
CANDIDATE_V29_GEN__C0173__6C04418E3D6BF361_9e6y_s917_da880cc52a5e	V29_GEN__C0173__6C04418E3D6BF361	9e6y	917	da880cc52a5e2f3a25995490e399439c76abb316b1d9a5950fc773bd9a2aff75
CANDIDATE_V29_GEN__C0311__80713E4E1C78FB42_9e6y_s917_da910acceecf	V29_GEN__C0311__80713E4E1C78FB42	9e6y	917	da910acceecfcfcdc8fa488164d9cf36ad905d0b1de510cff5a0aef926839518
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B09__M02_8x6b_s917_da923832f7a0	V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B09__M02	8x6b	917	da923832f7a0f28d074df199000820fe3e09725a6e7f2390df4b881a88c7ce02
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B07__M00_9e6y_s917_daa0d897cd20	V29_RF__RFV1__PLDNANO_VHH_00692__A_CENTER__H3__B07__M00	9e6y	917	daa0d897cd20ce5d193e30f1f468e4a9d41d98c4557befb22f4f9e1e45c1f77d
CANDIDATE_V29_GEN__C0052__43D5CC589FE59A9E_8x6b_s917_daa57add1a6f	V29_GEN__C0052__43D5CC589FE59A9E	8x6b	917	daa57add1a6fdad0a6c0812d25a7d27dcac5ad4baa9ffeddd39c1e4ac1fe07cb
CANDIDATE_V29_GEN__C0360__6B66038F53702EE0_8x6b_s917_daa7d1a596cd	V29_GEN__C0360__6B66038F53702EE0	8x6b	917	daa7d1a596cd6aed70176f62023c70bed98a1290be6457dab9756c3ea50d97d3
CANDIDATE_V29_GEN__C0533__1C47EED1000C1807_9e6y_s917_daab07bb3c5d	V29_GEN__C0533__1C47EED1000C1807	9e6y	917	daab07bb3c5d3407a6b75fce2de582efdee9b96a1d359c482bcae87babe6f806
CANDIDATE_V29_GEN__C0147__B548AF1D5BAFA2C8_8x6b_s917_daaebee2312e	V29_GEN__C0147__B548AF1D5BAFA2C8	8x6b	917	daaebee2312e92d120fcf47f9aedb1c77ea4f5d7b0b7fc2f36a8032def3aea0f
CANDIDATE_V29_GEN__C0411__F74DC2CB95363774_8x6b_s917_dab3cf9a5c0d	V29_GEN__C0411__F74DC2CB95363774	8x6b	917	dab3cf9a5c0d4dbe0cf677dabb436ecbc77ad6aa2f4748111a07e82bd4bee0e8
CANDIDATE_V29_GEN__C0518__4E5BDA3E22E27E98_9e6y_s1931_daba8105f9bd	V29_GEN__C0518__4E5BDA3E22E27E98	9e6y	1931	daba8105f9bdb97326d6fb606d6a981ada4d64695605f035a72cce1cdab6b9e4
CANDIDATE_V29_GEN__C0145__5F6EBF64C924A9E6_9e6y_s917_dabd4cc111e3	V29_GEN__C0145__5F6EBF64C924A9E6	9e6y	917	dabd4cc111e3d2d05944fbb0d458305913fb7c679131335c3f28f8b7c7b869a7
CANDIDATE_V29_GEN__C0054__0F6654A7F08266DD_8x6b_s917_dabe8c9dc5b7	V29_GEN__C0054__0F6654A7F08266DD	8x6b	917	dabe8c9dc5b7522b88991a011d2ac2943de24ed138122caa2fe04c29f3150754
CANDIDATE_V29_GEN__C0138__3E01FA7B612C125E_9e6y_s917_dac873d0739b	V29_GEN__C0138__3E01FA7B612C125E	9e6y	917	dac873d0739b08df71230f4d162128886599a88ade33abfa4efe85ead9242368
CANDIDATE_V29_GEN__C0219__57821C9CE1E808C0_8x6b_s917_dacbc2b47991	V29_GEN__C0219__57821C9CE1E808C0	8x6b	917	dacbc2b479910f5b2cabe65eb721cb31e7ea8f057edb1365f354214acd10b16d
CANDIDATE_V29_GEN__C0150__4633E9480A004E17_9e6y_s917_dace637e85ae	V29_GEN__C0150__4633E9480A004E17	9e6y	917	dace637e85ae7346070b90a74215130b706c936410c9f2789841a25d71b0af45
CANDIDATE_V29_GEN__C0007__5B65DDE4DB75B6C9_9e6y_s917_dad48b7d4939	V29_GEN__C0007__5B65DDE4DB75B6C9	9e6y	917	dad48b7d49393d7d790230582f1ebd7a4de27f6f704561fd92670cdb1a08f2de
CANDIDATE_V29_GEN__C0418__396827C2A4CEFDCB_8x6b_s917_dad894f6c69e	V29_GEN__C0418__396827C2A4CEFDCB	8x6b	917	dad894f6c69eebcff29e6bbcf26efbf475239b392711fcc76da3623e065449ac
CANDIDATE_V29_GEN__C0107__CC4C74C8DC88A674_8x6b_s917_dadade868184	V29_GEN__C0107__CC4C74C8DC88A674	8x6b	917	dadade86818401079eb5779feb4845325f0b4a9bc6f2012e7ce702a632c2545d
CANDIDATE_V29_GEN__C0527__2094F17BD983272B_9e6y_s1931_dadd8aacf724	V29_GEN__C0527__2094F17BD983272B	9e6y	1931	dadd8aacf72493a52c72c5d002701ffbf418ea2be382d57312217287fafe6ddc
CANDIDATE_V29_GEN__C0360__DB3375E200FA6FC5_8x6b_s917_dae2bc429f3b	V29_GEN__C0360__DB3375E200FA6FC5	8x6b	917	dae2bc429f3b7f06f4eb843c625d622069b51a709443232a5d27ac0d8541924e
CANDIDATE_V29_GEN__C0219__DD9F7CD13470881B_9e6y_s1931_dae98e5dd91f	V29_GEN__C0219__DD9F7CD13470881B	9e6y	1931	dae98e5dd91f4a0b088b57d5c0b282bd6a52ac780ea1b8f6fc5c6c65a762f67b
CANDIDATE_V29_GEN__C0076__6CD654D40840FC31_8x6b_s917_daed48be117f	V29_GEN__C0076__6CD654D40840FC31	8x6b	917	daed48be117f9ac7effe133ea4f9becf6478b8ee8331b907a7cdb84f5364dd07
CANDIDATE_V29_GEN__C0079__5D04D061E2D0D569_9e6y_s917_daf2a38cdca6	V29_GEN__C0079__5D04D061E2D0D569	9e6y	917	daf2a38cdca6c8b16a2367cc885be05184a427f3f8ba6d60102744cf647d2506
